molA,molB,coupling_energy
40,19,0.528042804639
40,20,-54.824346404414
40,21,-57.718444352737
40,22,-54.266305863326
40,23,-1.936977859325
40,24,-55.631676366924
40,25,-69.137926961434
40,26,-4.918836217417
40,27,-18.461867467442
40,28,1.778827221278
40,29,-56.961958567430
40,30,-12.966378714955
40,31,16.068120543001
40,32,-60.826813885564
40,33,-18.928272691046
40,34,-51.765159106348
40,35,-73.528200784858
40,36,-24.202425555006
40,37,-70.756969291659
40,38,-61.793628978565
40,39,-67.336339406815
40,40,-64.723380971780
40,41,-56.581825394271
40,42,-14.434462572564
40,43,-3.928362508581
40,44,-61.014170616305
40,45,-18.989066551054
40,46,-14.074367746784
40,47,-60.079253685835
40,48,-24.455181587837
40,49,-21.334401379871
40,50,-67.525726266569
40,51,-9.138270602525
40,52,-62.784165273697
40,53,-29.863391916188
40,54,-6.196630533814
40,55,-54.846995651969
40,56,-61.273472887675
40,57,-52.153390985397
40,58,-57.796499296106
40,59,-11.047777958760
40,60,-18.989422283979
40,61,-1.382738045111
40,62,-40.018051424886
40,63,9.142487354140
40,64,-16.108212463783
40,65,13.587922479528
40,66,-68.991087267059
40,67,-67.978498989651
40,68,-44.972444991043
40,69,-12.339516590575
40,70,8.810313061651
40,71,-7.581424042990
40,72,-12.127024686510
40,73,-49.766818778684
40,74,-53.569359166067
40,75,-5.263962872741
40,76,-51.228763366431
40,77,-5.065634378370
40,78,-63.008358654588
40,79,-66.359579625117
40,80,-63.152557352798
40,81,-17.847992659961
40,82,-9.001645590506
40,83,5.195533875798
40,84,8.569958133354
40,85,-49.058904317244
40,86,-51.465506997338
40,87,-5.357221289953
40,88,-42.337927050801
40,89,-62.070480309179
40,90,15.117596690376
40,91,-53.665813179694
40,92,-58.547893903742
40,93,-57.808985682539
40,94,-25.765441752723
40,95,-56.769191060237
40,96,-23.438064800393
40,97,-37.491114808181
40,98,-58.834972636942
40,99,-21.476452269402
40,100,2.327039810210
40,101,14.397518220489
40,102,-15.821463757864
40,103,-0.726498377240
40,104,6.742740285175
40,105,-67.490799517262
40,106,36.292372426091
40,107,-63.142359001642
40,108,-23.722892998987
40,109,-64.147003390914
40,110,-44.405300055732
40,111,-55.493848249018
40,112,-67.101758360557
40,113,-59.973763175534
40,114,-56.065573984590
40,115,2.658316003923
40,116,-12.432658257363
40,117,-3.813228930849
40,118,-3.712998503863
40,119,-52.185099853465
40,120,-65.028022325539
40,121,-7.366312752405
40,122,-37.647405109245
40,123,-54.602061097532
40,124,-30.935705828822
40,125,-56.679012124703
40,126,-64.035002994940
40,127,-53.373228226126
40,128,-50.253040186653
40,129,-59.057346624395
40,130,-54.854593391239
40,131,-41.797362287289
40,132,-7.672186528551
40,133,-55.728286993428
40,134,-20.058901510252
40,135,-50.008604908697
40,136,-68.832260652867
40,137,-19.224160668680
40,138,-62.962497446460
40,139,-42.767387334090
40,140,-9.304200706327
40,141,-39.005658289963
40,142,13.890751123632
40,143,-46.611670550112
40,144,-23.441202450245
40,145,-32.742335662449
40,146,7.064517487313
40,147,-42.737351109296
40,148,-73.380662033247
40,149,-56.840582251687
40,150,-77.029792392816
40,151,-22.396824479074
40,152,-53.322573617872
40,153,-62.576921039494
40,154,9.427618963753
40,155,-4.955981523271
40,156,-31.873419438220
40,157,-27.732206201355
40,158,-44.954268187634
40,159,-58.140565479705
40,160,10.622381731817
40,161,1.044087846072
40,162,3.454432247803
40,163,-11.596368666076
40,164,-12.852279067571
40,165,-62.748227925011
40,166,-8.240815433259
40,167,-5.314179679117
40,168,-35.817607002595
40,169,14.911033459794
40,170,-53.627871944991
40,171,-39.076735422306
40,172,-62.247189447975
40,173,-9.323026595725
40,174,-40.157623657011
40,175,0.324812488114
40,176,-0.132789737312
40,177,-41.444087147400
40,178,-57.121244480695
40,179,-36.141287510967
40,180,-11.233832958533
40,181,-58.074933518248
40,182,-36.963877180431
40,183,-59.183903987010
40,184,-63.804273982933
40,185,-0.451041020417
40,186,7.833506780589
40,187,9.804446897171
40,188,-52.520444510490
40,189,-19.107411113189
40,190,-10.717208789727
40,191,-19.617382266268
40,192,-48.421044149538
40,193,-22.268536918156
40,194,-50.356930470778
40,195,-66.574155620205
40,196,-6.872828216910
40,197,-7.274113368236
40,198,-17.736661369898
40,199,-0.333209196142
41,0,27.923894307569
41,1,53.741328105003
41,2,5.467884023245
41,3,-10.299654072514
41,4,-0.794244294491
41,5,8.484579937191
41,6,0.209177503872
41,7,-4.902435937816
41,8,82.407585979323
41,9,6.778174563260
41,10,29.738074219356
41,11,30.747917571316
41,12,9.141010266336
41,13,-13.283465467895
41,14,35.110877418709
41,15,1.600180582594
41,16,1.393738056104
41,17,10.721601693098
41,18,0.740861441162
41,19,61.098735971267
41,20,5.744299358477
41,21,2.850094369329
41,22,6.302360539288
41,23,58.633624123919
41,24,4.936939536070
41,25,-8.569810591864
41,26,55.651655464855
41,27,42.108123259051
41,28,62.349566655786
41,29,3.606608133872
41,30,47.603815287286
41,31,76.639388564101
41,32,-0.258390128511
41,33,41.641700783439
41,34,8.803599804174
41,35,-12.960246787552
41,36,36.367352833637
41,37,-10.188912801830
41,38,-1.225240979606
41,39,-6.768156405844
41,40,-4.155101330485
41,41,3.986755366583
41,42,46.135677125625
41,43,56.642165811900
41,44,-0.445753788728
41,45,41.580904674709
41,46,46.495785271203
41,47,0.489197720126
41,48,36.114587451666
41,49,39.235483093915
41,50,-6.957550270061
41,51,51.432065001383
41,52,-2.215813910072
41,53,30.706177081549
41,54,54.373813882237
41,55,5.721649273219
41,56,-0.705065650516
41,57,8.415353565862
41,58,2.772036539041
41,59,49.522487012327
41,60,41.580548928629
41,61,59.187884439918
41,62,20.551141974036
41,63,69.713499181336
41,64,44.461865323050
41,65,74.159098752330
41,66,-8.422965466656
41,67,-7.410339738875
41,68,15.596565158994
41,69,48.230700599190
41,70,69.381312601123
41,71,52.988969149039
41,72,48.443200363312
41,73,10.802014043249
41,74,6.999333013890
41,75,55.306516043114
41,76,9.340015383394
41,77,55.504851873768
41,78,-2.440015582826
41,79,-5.791360498741
41,80,-2.584219614262
41,81,42.722020773348
41,82,51.568695067188
41,83,65.766399698739
41,84,69.140948781678
41,85,11.509954687986
41,86,9.103262996206
41,87,55.213254176226
41,88,18.231180542258
41,89,-1.502102549668
41,90,75.688829549319
41,91,6.902875432803
41,92,2.020614140522
41,93,2.759549690789
41,94,34.804278821939
41,95,3.799382770740
41,96,37.131741861063
41,97,23.078172055764
41,98,1.733524789517
41,99,39.093426950058
41,100,62.897799523744
41,101,74.968724442057
41,102,44.748624635671
41,103,59.844148382683
41,104,67.313663341636
41,105,-6.922622228987
41,106,96.864388610084
41,107,-2.574020885921
41,108,36.846903127000
41,109,-3.578702432205
41,110,16.163731071261
41,111,5.074772751672
41,112,-6.533566683633
41,113,0.594692132057
41,114,4.503025870283
41,115,63.229087971769
41,116,48.137555487105
41,117,56.757303648497
41,118,56.857537783071
41,119,8.383643524998
41,120,-4.459753951443
41,121,53.204088396655
41,122,22.921875973901
41,123,5.966592886820
41,124,29.633823505916
41,125,3.889565041609
41,126,-3.466697893877
41,127,7.195471207961
41,128,10.315774651666
41,129,1.511142577416
41,130,5.714051252937
41,131,18.771765299738
41,132,52.898203306147
41,133,4.840325336321
41,134,40.511030143149
41,135,10.560218970415
41,136,-8.264132978300
41,137,41.345801861127
41,138,-2.394152678506
41,139,17.801704374462
41,140,51.266128759809
41,141,21.563572554762
41,142,74.461938598739
41,143,13.957278970134
41,144,37.128604095153
41,145,27.827126848460
41,146,67.635452446841
41,147,17.831741710215
41,148,-12.812702579315
41,149,3.727988938816
41,150,-16.461967899028
41,151,38.173020696733
41,152,7.246127689737
41,153,-2.008562010873
41,154,69.998641338490
41,155,55.614508784980
41,156,28.696075212218
41,157,32.837441625496
41,158,15.614742634702
41,159,2.427957629894
41,160,71.193448303093
41,161,61.614800101750
41,162,64.025233664986
41,163,48.973876012664
41,164,47.717919155191
41,165,-2.179875232236
41,166,52.329553367701
41,167,55.256297379201
41,168,24.751741760520
41,169,75.482258677475
41,170,6.940818070805
41,171,21.492492793455
41,172,-1.678818224114
41,173,51.247302174037
41,174,20.411564579495
41,175,60.895498137041
41,176,60.437878984456
41,177,19.125053506294
41,178,3.447316329279
41,179,24.428049279937
41,180,49.336425130386
41,181,2.493592018800
41,182,23.605429184783
41,183,1.384580533995
41,184,-3.235960348306
41,185,60.119615928932
41,186,68.404470186302
41,187,70.375483211472
41,188,8.048286464829
41,189,41.462555735096
41,190,49.853068409117
41,191,40.952565718573
41,192,12.147838447956
41,193,38.301313002878
41,194,10.211880525014
41,195,-6.005944429919
41,196,53.697591186312
41,197,53.296291191313
41,198,42.833356181494
41,199,60.237452111920
42,0,-24.988724628602
42,1,0.827874966490
42,2,-47.444009366285
42,3,-63.211038041620
42,4,-53.705935363723
42,5,-44.427410918521
42,6,-52.702545984248
42,7,-57.813994279000
42,8,29.493206526771
42,9,-46.133761160250
42,10,-23.174603334126
42,11,-22.164792610965
42,12,-43.771001798021
42,13,-66.194753037700
42,14,-17.801973735026
42,15,-51.311587846671
42,16,-51.518023703313
42,17,-42.190461438826
42,18,-52.170879224825
42,19,8.185045093567
42,20,-47.167602961701
42,21,-50.061714442832
42,22,-46.609559811208
42,23,5.720012901606
42,24,-47.974936699291
42,25,-61.481250448101
42,26,2.738140598536
42,27,-10.804953985600
42,28,9.435835359698
42,29,-49.305225120203
42,30,-5.309439533667
42,31,23.725195508807
42,32,-53.170098510287
42,33,-11.271361390318
42,34,-44.108401358768
42,35,-65.871544799695
42,36,-16.545538918319
42,37,-63.100300348713
42,38,-54.136918124066
42,39,-59.679654469503
42,40,-57.066683816563
42,41,-48.925090169549
42,42,-6.777530256746
42,43,3.728618939414
42,44,-53.357456117104
42,45,-11.332155534627
42,46,-6.417433746989
42,47,-52.422534815007
42,48,-16.798296133129
42,49,-13.677501331200
42,50,-59.869042214807
42,51,-1.481313519027
42,52,-55.127459050876
42,53,-22.206531752068
42,54,1.460340306439
42,55,-47.190252315166
42,56,-53.616759600955
42,57,-44.496635053212
42,58,-50.139769751178
42,59,-3.390829805125
42,60,-11.332511269218
42,61,6.274255307784
42,62,-32.361238746431
42,63,16.799529930227
42,64,-8.451287975207
42,65,21.244985845908
42,66,-61.334410067124
42,67,-60.321817054995
42,68,-37.315655480117
42,69,-4.682574477767
42,70,16.467354084241
42,71,0.075540321188
42,72,-4.470081579981
42,73,-42.110051686745
42,74,-45.912609855011
42,75,2.393012329201
42,76,-43.572003110639
42,77,2.591341751075
42,78,-55.351653480073
42,79,-58.702890120592
42,80,-55.495852852546
42,81,-10.191076307383
42,82,-1.344687868070
42,83,12.852557993072
42,84,16.226998031874
42,85,-41.402133915035
42,86,-43.808747848576
42,87,2.299753475854
42,88,-34.681125220486
42,89,-54.413770749212
42,90,22.774667210753
42,91,-46.009064319660
42,92,-50.891167872323
42,93,-50.152256196001
42,94,-18.108562425252
42,95,-49.112456711628
42,96,-15.781174589269
42,97,-29.834290313265
42,98,-51.178247947901
42,99,-13.819552885012
42,100,9.984050512438
42,101,22.054585373189
42,102,-8.164537928315
42,103,6.930498044647
42,104,14.399771638287
42,105,-59.834115302190
42,106,43.949541979557
42,107,-55.485654453703
42,108,-16.066004119821
42,109,-56.490303540610
42,110,-36.748507892764
42,111,-47.837107936910
42,112,-59.445072326373
42,113,-52.317043811432
42,114,-48.408836345872
42,115,10.315328255419
42,116,-4.775716580130
42,117,3.843753055582
42,118,3.943983951307
42,119,-44.528344069557
42,120,-57.371326594795
42,121,0.290652617747
42,122,-29.990581345177
42,123,-46.945316615405
42,124,-23.278850679155
42,125,-49.022277354423
42,126,-56.378302620935
42,127,-45.716477997950
42,128,-42.596275368312
42,129,-51.400622975169
42,130,-47.197850089964
42,131,-34.140557929211
42,132,-0.015222588838
42,133,-48.071547777559
42,134,-12.401995496824
42,135,-42.351838947361
42,136,-61.175582710282
42,137,-11.567250751650
42,138,-55.305792057501
42,139,-35.110587511997
42,140,-1.647244398802
42,141,-31.348840877370
42,142,21.547815906284
42,143,-38.954888704400
42,144,-15.784312253796
42,145,-25.085488961093
42,146,14.721550345290
42,147,-35.080551146748
42,148,-65.724005358221
42,149,-49.183848236906
42,150,-69.373152780339
42,151,-14.739929398711
42,152,-45.665823152834
42,153,-54.920213847610
42,154,17.084662873334
42,155,2.700995118976
42,156,-24.216568673575
42,157,-20.075336071146
42,158,-37.297478591718
42,159,-50.483837543630
42,160,18.279431229013
42,161,8.701092548363
42,162,11.111448222473
42,163,-3.939423077929
42,164,-5.195339352700
42,165,-55.091521534145
42,166,-0.583854152770
42,167,2.342795287979
42,168,-28.160774681979
42,169,22.568103014106
42,170,-45.971122907540
42,171,-31.419918342086
42,172,-54.590480714287
42,173,-1.666070376239
42,174,-32.500811631224
42,175,7.981813826606
42,176,7.524209461139
42,177,-33.787281137345
42,178,-49.464511778293
42,179,-28.484456703962
42,180,-3.576885674986
42,181,-50.418205275273
42,182,-29.307050220035
42,183,-51.527180929552
42,184,-56.147572530062
42,185,7.205956689686
42,186,15.490543234919
42,187,17.461492569084
42,188,-44.863690294667
42,189,-11.450500650193
42,190,-3.060259090176
42,191,-11.960474188112
42,192,-40.764270764645
42,193,-14.611641237869
42,194,-42.700166138238
42,195,-58.917467119019
42,196,0.784139461051
42,197,0.382852433089
42,198,-10.079744496681
42,199,7.323789065020
43,0,31.739090101044
43,1,57.556584041311
43,2,9.283027507554
43,3,-6.484547315478
43,4,3.020884603291
43,5,12.299730448445
43,6,4.024308738939
43,7,-1.087316609221
43,8,86.222908699361
43,9,10.593321099695
43,10,33.553274238919
43,11,34.563119943290
43,12,12.956162306655
43,13,-9.468365660890
43,14,38.926089954191
43,15,5.415315057740
43,16,5.208872050389
43,17,14.536757415197
43,18,4.555993914684
43,19,64.914009047672
43,20,9.559443486658
43,21,6.665231755935
43,22,10.117505967384
43,23,62.448891457461
43,24,8.752081783627
43,25,-4.754699805577
43,26,59.466915851503
43,27,45.923352094833
43,28,66.164842646198
43,29,7.421747282642
43,30,51.419056925646
43,31,80.454697845606
43,32,3.556740017448
43,33,45.456928532672
43,34,12.618751058537
43,35,-9.145146227696
43,36,40.182568296099
43,37,-6.373805786854
43,38,2.589886914262
43,39,-2.953041423032
43,40,-0.339980261131
43,41,7.801895400844
43,42,49.950915343841
43,43,60.457428506073
43,44,3.369375920796
43,45,45.396132282309
43,46,50.311024328323
43,47,4.304329607447
43,48,39.929802325307
43,49,43.050705237758
43,50,-3.142435728390
43,51,55.247315558008
43,52,1.599311676444
43,53,34.521379356287
43,54,58.189071291992
43,55,9.536793348634
43,56,3.110063454995
43,57,12.230503915867
43,58,6.587173743821
43,59,53.337733120403
43,60,45.395776535399
43,61,63.003153064696
43,62,24.366320593064
43,63,73.528792327408
43,64,48.277099642008
43,65,77.974402255400
43,66,-4.607854338334
43,67,-3.595226251877
43,68,19.411732236760
43,69,52.045943697936
43,70,73.196604973295
43,71,56.804223332641
43,72,52.258443957086
43,73,14.617169952653
43,74,10.814480065477
43,75,59.121775625717
43,76,13.155167887271
43,77,59.320111918416
43,78,1.375109481465
43,79,-1.976243240693
43,80,1.230905114135
43,81,46.537251039241
43,82,55.383945942107
43,83,69.581683649267
43,84,72.956240593870
43,85,15.325112246450
43,86,12.918414948603
43,87,59.028513541562
43,88,22.046353757120
43,89,2.313024699302
43,90,79.504136616262
43,91,10.718022259709
43,92,5.835749594997
43,93,6.574686866486
43,94,38.619490643199
43,95,7.614522368545
43,96,40.946959104178
43,97,26.893356561348
43,98,5.548659575266
43,99,42.908648762983
43,100,66.713076791355
43,101,78.784029831346
43,102,48.563859622656
43,103,63.659418536328
43,104,71.128950896811
43,105,-3.107507605964
43,106,100.679745011890
43,107,1.241103866232
43,108,40.662119706583
43,109,0.236419979752
43,110,19.978899470181
43,111,8.889915320295
43,112,-2.718451154389
43,113,4.409824265102
43,114,8.318167107114
43,115,67.044366011170
43,116,51.952798368860
43,117,60.572566610892
43,118,60.672800978973
43,119,12.198793801137
43,120,-0.644633591721
43,121,57.019343081403
43,122,26.737060115396
43,123,9.781737532794
43,124,33.449023282628
43,125,7.704704849486
43,126,0.348424778967
43,127,11.010618716427
43,128,14.130929428444
43,129,5.326276845168
43,130,9.529195310657
43,131,22.586939773842
43,132,56.713457278296
43,133,8.655467358833
43,134,44.326255258427
43,135,14.375374316594
43,136,-4.449021480017
43,137,45.161028921044
43,138,1.420972492611
43,139,21.616876588894
43,140,55.081378929863
43,141,25.378753532175
43,142,78.277242807344
43,143,17.772442229354
43,144,40.943821330962
43,145,31.642322416519
43,146,71.450740751679
43,147,21.646913994613
43,148,-8.997601675794
43,149,7.543128370329
43,150,-12.646875495469
43,151,41.988240365536
43,152,11.061275316199
43,153,1.806564058403
43,154,73.813935148857
43,155,59.429769085087
43,156,32.511272804470
43,157,36.652648865005
43,158,19.429909754806
43,159,6.243094033205
43,160,75.008744897015
43,161,65.430074380405
43,162,67.840513559153
43,163,52.789120842695
43,164,51.533161059364
43,165,1.635250437997
43,166,56.144806015116
43,167,59.071556844807
43,168,28.566930164590
43,169,79.297565263165
43,170,10.755964986092
43,171,25.307673605290
43,172,2.136308613226
43,173,55.062552300238
43,174,24.226742873390
43,175,64.710770739963
43,176,64.253150521290
43,177,22.940228803360
43,178,7.262455107011
43,179,28.243236929979
43,180,53.151670805011
43,181,6.308728574993
43,182,27.420614918577
43,183,5.199714506947
43,184,0.579162861992
43,185,63.934886724317
43,186,72.219760282722
43,187,74.190777899770
43,188,11.863435959800
43,189,45.277783066995
43,190,53.668315287308
43,191,44.767791862432
43,192,15.962997492294
43,193,42.116532970540
43,194,14.027035059778
43,195,-2.190827671700
43,196,57.512847020727
43,197,57.111546090848
43,198,46.648586706739
43,199,64.052723181820
44,0,-14.498586399968
44,1,11.318178591922
44,2,-36.954014991359
44,3,-52.721144669173
44,4,-43.215981102716
44,5,-33.937397219030
44,6,-42.212585295572
44,7,-47.324066333902
44,8,39.983693811941
44,9,-35.643758391787
44,10,-12.684453483482
44,11,-11.674636291027
44,12,-33.280983893506
44,13,-55.704878778291
44,14,-7.311789464758
44,15,-40.821618247537
44,16,-41.028055426606
44,17,-31.700433409176
44,18,-41.680915130302
44,19,18.675395855411
44,20,-36.677606816098
44,21,-39.571736837002
44,22,-36.119560090745
44,23,16.210347870219
44,24,-37.484945725511
44,25,-50.991345994946
44,26,13.228456462704
44,27,-0.314724888420
44,28,19.926194135267
44,29,-38.815242668294
44,30,5.180824771465
44,31,34.215645837103
44,32,-42.680140816738
44,33,-0.781135281235
44,34,-33.618385615671
44,35,-55.381668469883
44,36,-6.055346598660
44,37,-52.610406266904
44,38,-43.646966623914
44,39,-49.189738475601
44,40,-46.576751084278
44,41,-38.435105282486
44,42,3.712724642763
44,43,14.218941149433
44,44,-42.867499623753
44,45,-0.841929815026
44,46,4.072823459552
44,47,-41.932572332582
44,48,-6.308105432770
44,49,-3.187290637296
44,50,-49.379127434098
44,51,9.008975311925
44,52,-44.637513896072
44,53,-11.716375699521
44,54,11.950647983962
44,55,-36.700256314653
44,56,-43.126804768697
44,57,-34.006621797176
44,58,-39.649792645381
44,59,7.099446792017
44,60,-0.842285551895
44,61,16.764593827371
44,62,-21.871147748687
44,63,27.289935884997
44,64,2.038956201075
44,65,31.735420283134
44,66,-50.844504673332
44,67,-49.831905174695
44,68,-26.825596221606
44,69,5.807693843512
44,70,26.957757910743
44,71,10.565839126561
44,72,6.020188102681
44,73,-31.620023141972
44,74,-35.422605669832
44,75,12.883325982191
44,76,-33.081983931312
44,77,13.081656674723
44,78,-44.861709761448
44,79,-48.212967869666
44,80,-45.005910057647
44,81,0.299156722685
44,82,9.145601838209
44,83,23.342938659487
44,84,26.717400318397
44,85,-30.912100835245
44,86,-33.318730185863
44,87,12.790066531350
44,88,-24.191049084562
44,89,-43.923821022567
44,90,33.265111448854
44,91,-35.519060752376
44,92,-40.401195579980
44,93,-39.662279170188
44,94,-7.618380119151
44,95,-38.622473024843
44,96,-5.290977372679
44,97,-19.344183127112
44,98,-40.688277494592
44,99,-3.329343101170
44,100,20.474412800395
44,101,32.545024997627
44,102,2.325708085082
44,103,17.420840768711
44,104,24.890162217707
44,105,-49.344200297739
44,106,54.440121891828
44,107,-44.995711593474
44,108,-5.575808728012
44,109,-46.000367116081
44,110,-26.258445000982
44,111,-37.347116080186
44,112,-48.955154829768
44,113,-41.827080653238
44,114,-37.918848151668
44,115,20.805692665861
44,116,5.714551144411
44,117,14.334076003244
44,118,14.434307541131
44,119,-34.038331016651
44,120,-46.881395814024
44,121,10.780952801302
44,122,-19.500475160268
44,123,-36.455319045825
44,124,-12.788701496356
44,125,-38.532293089942
44,126,-45.888365478939
44,127,-35.226472556344
44,128,-32.106249938355
44,129,-40.910653946390
44,130,-36.707854138120
44,131,-23.650478330273
44,132,10.475075635040
44,133,-37.581557422665
44,134,-1.911776631270
44,135,-31.861811951516
44,136,-50.685676299072
44,137,-1.077026538216
44,138,-44.815848045087
44,139,-24.620514127317
44,140,8.843043369066
44,141,-20.858743393903
44,142,32.038252283775
44,143,-28.464839947148
44,144,-5.294115057310
44,145,-14.595351352371
44,146,25.211942986360
44,147,-24.590477569647
44,148,-55.234128083306
44,149,-38.693865007459
44,150,-58.883298880908
44,151,-4.249725511327
44,152,-35.175817386720
44,153,-44.430267365206
44,154,27.575070654966
44,155,13.191310745155
44,156,-13.726425498200
44,157,-9.585166365170
44,158,-26.807419216762
44,159,-39.993862641932
44,160,28.769846665615
44,161,19.191446616482
44,162,21.601817733623
44,163,6.550850004518
44,164,5.294925683440
44,165,-44.601576149136
44,166,9.906440428007
44,167,12.833108619241
44,168,-17.670656774710
44,169,33.058545928725
44,170,-35.481119097203
44,171,-20.929821313963
44,172,-44.100532119635
44,173,8.824217271016
44,174,-22.010721527622
44,175,18.472163286358
44,176,18.014555989059
44,177,-23.297199275228
44,178,-38.974530346779
44,179,-17.994340870311
44,180,6.913389730144
44,181,-39.928229953133
44,182,-18.816939656208
44,183,-41.037212711512
44,184,-45.657633910028
44,185,17.696301178592
44,186,25.980940802954
44,187,27.951902765089
44,188,-34.373679390024
44,189,-0.960275688783
44,190,7.430019624844
44,191,-1.470252493906
44,192,-30.274233598604
44,193,-4.121436528600
44,194,-32.210141373820
44,195,-48.427546242645
44,196,11.274442806280
44,197,10.873153207351
44,198,0.410489246649
44,199,17.814134308865
45,0,-48.696808440509
45,1,-22.880582671482
45,2,-71.151768043368
45,3,-86.918568435205
45,4,-77.413603376226
45,5,-68.135213272537
45,6,-76.410228524444
45,7,-81.521602812885
45,8,5.784333785297
45,9,-69.841538808199
45,10,-46.882713413863
45,11,-45.872917312452
45,12,-67.478813656140
45,13,-89.902240232448
45,14,-41.510161609192
45,15,-75.019290526063
45,16,-75.225723393785
45,17,-65.898296181549
45,18,-75.878569462824
45,19,-15.523519081020
45,20,-70.875365640823
45,21,-73.769435218761
45,22,-70.317330570142
45,23,-17.988515577497
45,24,-71.682687689179
45,25,-85.188805886050
45,26,-20.970344701142
45,27,-34.513243176523
45,28,-14.272746927345
45,29,-73.012956849147
45,30,-29.017808300778
45,31,0.016406296403
45,32,-76.877774280962
45,33,-34.979643827617
45,34,-67.816208331700
45,35,-89.579036673902
45,36,-40.253744985515
45,37,-86.807832345592
45,38,-77.844579896548
45,39,-83.387235991591
45,40,-80.774303170358
45,41,-72.632827402369
45,42,-30.485877765495
45,43,-19.979880702987
45,44,-77.065129175098
45,45,-35.040437091622
45,46,-30.125786470031
45,47,-76.130221409374
45,48,-40.506498540424
45,49,-37.385748927467
45,50,-83.576620994871
45,51,-25.189737718836
45,52,-78.835106481754
45,53,-45.914655849185
45,54,-22.248126489969
45,55,-70.898014666353
45,56,-77.324428904598
45,57,-68.204436404929
45,58,-73.847489396976
45,59,-27.099226354359
45,60,-35.040792821055
45,61,-17.434281197144
45,62,-56.069215808180
45,63,-6.909158990158
45,64,-32.159611247575
45,65,-2.463767449866
45,66,-85.041967631078
45,67,-84.029389279618
45,68,-61.023560805574
45,69,-28.390952322086
45,70,-7.241330025878
45,71,-23.632906422594
45,72,-28.178462501266
45,73,-65.817887593716
45,74,-69.620390704978
45,75,-21.315467972818
45,76,-67.279817850052
45,77,-21.117141422874
45,78,-79.059297664942
45,79,-82.410485784661
45,80,-79.203494949623
45,81,-33.899374387329
45,82,-25.053114046277
45,83,-10.856073771145
45,84,-7.481682597638
45,85,-65.109980071960
45,86,-67.516559160169
45,87,-21.408725475725
45,88,-58.389068691889
45,89,-78.121428513266
45,90,-0.934108236754
45,91,-69.716843773080
45,92,-74.598876638847
45,93,-73.859975661006
45,94,-41.816745860058
45,95,-72.820191231622
45,96,-39.489391724404
45,97,-53.542303963695
45,98,-74.885952557874
45,99,-37.527798424373
45,100,-13.724539713221
45,101,-1.654179646604
45,102,-31.872865352881
45,103,-16.778047963147
45,104,-9.308882531099
45,105,-83.541694587933
45,106,20.240459884430
45,107,-79.193296698439
45,108,-39.774217130645
45,109,-80.197931239520
45,110,-60.456421430055
45,111,-71.544860922389
45,112,-83.152657244827
45,113,-76.024731933168
45,114,-72.116581053422
45,115,-13.393266767423
45,116,-28.484093075727
45,117,-19.864748254040
45,118,-19.764518809723
45,119,-68.236144962168
45,120,-81.078941537831
45,121,-23.417797240967
45,122,-53.698592732602
45,123,-70.653082512974
45,124,-46.986959249429
45,125,-72.730013180102
45,126,-80.085931941445
45,127,-69.424261687695
45,128,-66.304104235256
45,129,-75.108324365443
45,130,-70.905612331138
45,131,-57.848509227631
45,132,-23.723668018327
45,133,-71.779297368630
45,134,-36.110261562455
45,135,-66.059671353498
45,136,-84.883142573788
45,137,-35.275528904443
45,138,-79.013436906382
45,139,-58.818524765105
45,140,-25.355666195857
45,141,-55.056832597998
45,142,-2.160941774848
45,143,-62.662770295166
45,144,-39.492529343494
45,145,-48.793571371891
45,146,-8.987108483772
45,147,-58.788488834754
45,148,-89.431499368526
45,149,-72.891581723241
45,150,-93.080593957908
45,151,-38.448161611028
45,152,-69.373607575995
45,153,-78.627864279100
45,154,-6.624030176092
45,155,-21.007489642820
45,156,-47.924663666010
45,157,-43.783491027425
45,158,-61.005384180360
45,159,-74.191552207762
45,160,-5.429279121992
45,161,-15.007479099004
45,162,-12.597158328877
45,163,-27.647811683339
45,164,-28.903709772021
45,165,-78.799169485348
45,166,-24.292291348196
45,167,-21.365684286866
45,168,-51.868812564026
45,169,-1.140669442080
45,170,-69.678902910309
45,171,-55.127909033552
45,172,-78.298135919838
45,173,-25.374491900686
45,174,-56.208786672054
45,175,-15.726747405046
45,176,-16.184345144044
45,177,-57.495237550967
45,178,-73.172241200962
45,179,-52.192489899251
45,180,-27.285279530064
45,181,-74.125920889681
45,182,-53.015071504611
45,183,-75.234880487442
45,184,-79.855205191197
45,185,-16.502593306956
45,186,-8.218126729946
45,187,-6.247205937252
45,188,-68.571486331828
45,189,-35.158780493533
45,190,-26.768660426205
45,191,-35.668746646996
45,192,-64.472126157212
45,193,-38.319875307796
45,194,-66.407993500943
45,195,-82.625059676357
45,196,-22.924317543606
45,197,-23.325598760726
45,198,-33.788044188732
45,199,-16.384762637928
46,0,-0.502425520972
46,1,25.314560136881
46,2,-22.958046036350
46,3,-38.725310467737
46,4,-29.220065666144
46,5,-19.941402481949
46,6,-28.216661283441
46,7,-33.328186006991
46,8,53.980320388553
46,9,-21.647778238454
46,10,1.311722901170
46,11,2.321548724700
46,12,-19.284983546240
46,13,-41.709070076715
46,14,6.684432841204
46,15,-26.825682347437
46,16,-27.032121290831
46,17,-17.704419553345
46,18,-27.684986574233
46,19,32.671840287927
46,20,-22.681635498724
46,21,-25.575790254683
46,22,-22.123584003930
46,23,30.206771232028
46,24,-23.488981308183
